device_id,health_indicator,firmware_status,maintenance_group,support_team,diagnostic_flag,health_score,battery_voltage,error_count,restart_count,maintenance_cost
DEV144411,warning,pending,C,Team3,OK,13.9851232,3.205153812,17,7,690.6787791
DEV144412,good,pending,B,Team1,FAIL,34.84943609,4.433569835,6,9,507.0212737
DEV144413,good,pending,A,Team3,OK,67.68511248,4.963980671,15,3,318.0319288
DEV144414,good,updated,A,Team3,FAIL,98.21072454,3.244992147,8,5,720.4214445
DEV144415,good,updated,C,Team2,OK,93.19317147,3.887418456,6,5,957.6854783
DEV144416,warning,updated,C,Team3,FAIL,37.14459527,4.624359424,18,9,558.8094816
DEV144417,good,updated,A,Team1,FAIL,84.28197618,3.387313707,4,7,318.4460467
DEV144418,good,updated,C,Team1,CHECK,47.06794422,4.695972188,19,0,436.6984959
DEV144419,critical,updated,B,Team1,CHECK,89.34683273,3.179440996,2,5,971.4623973
DEV144420,critical,updated,A,Team3,OK,71.81287185,3.531092339,5,1,897.3389477
DEV144421,good,outdated,B,Team3,FAIL,23.37628303,4.9896333,5,8,957.3877699
DEV144422,good,pending,B,Team3,OK,73.91709284,3.260958768,13,3,285.6629217
DEV144423,warning,outdated,A,Team3,OK,24.58529047,4.013413974,4,7,112.3908334
DEV144424,critical,pending,B,Team1,OK,56.14380976,3.373188041,19,0,887.8510571
DEV144425,critical,outdated,A,Team3,FAIL,58.04093942,3.631610606,12,1,848.1816502
DEV144426,good,outdated,A,Team2,FAIL,66.84710607,4.59744931,18,9,888.8734996
DEV144427,good,outdated,B,Team2,FAIL,32.13355805,4.559949047,12,5,584.9311845
DEV144428,good,updated,C,Team2,OK,0.668261895,3.924477182,3,4,530.7579557
DEV144429,critical,updated,B,Team1,OK,88.08818004,3.38351944,11,4,807.7367025
DEV144430,warning,outdated,A,Team1,OK,29.62665401,4.27333282,19,1,835.7783371
DEV144431,warning,updated,A,Team2,CHECK,60.13136082,3.063248036,4,0,561.6015349
DEV144432,good,outdated,A,Team1,FAIL,99.99068654,4.681281926,4,5,999.6797118
DEV144433,good,outdated,A,Team2,FAIL,79.36840298,3.668462774,16,2,751.8700844
DEV144434,critical,outdated,C,Team3,CHECK,14.36093866,4.463141095,4,9,719.9444755
DEV144435,good,updated,B,Team1,OK,3.722051021,3.988141967,1,9,470.75453
DEV144436,good,outdated,C,Team1,OK,56.34175914,3.606077775,16,6,982.0701417
DEV144437,warning,updated,C,Team1,OK,4.07297664,4.407618593,18,1,697.1222895
DEV144438,critical,outdated,A,Team2,CHECK,68.79714616,4.258161924,7,0,106.0509533
DEV144439,critical,outdated,A,,OK,20.78617745,4.489268951,17,7,514.1434226
DEV144440,good,outdated,B,Team3,OK,55.82505843,3.617044683,0,1,311.6638862
DEV144441,warning,outdated,A,Team2,CHECK,91.22157526,3.608296764,14,6,438.7122396
DEV144442,good,outdated,B,Team3,OK,92.38621934,3.126436578,11,5,136.228288
DEV144443,warning,pending,B,Team2,FAIL,52.9618577,3.512411046,9,9,628.8330994
DEV144444,warning,outdated,B,Team3,CHECK,66.32321918,4.198715078,3,5,740.4024493
DEV144445,critical,updated,A,Team2,CHECK,48.03100773,4.699204686,15,6,296.3802881
DEV144446,critical,updated,A,Team3,OK,34.39011008,4.05522876,5,7,234.9208581
DEV144447,warning,updated,C,Team3,FAIL,51.46803162,4.562179369,15,8,398.1915189
DEV144448,warning,pending,A,Team3,OK,50.52251659,4.941313797,0,2,553.7620723
DEV144449,good,outdated,A,Team2,CHECK,45.94726419,4.557625747,15,7,681.458114
DEV144450,warning,outdated,A,Team3,FAIL,63.79959226,3.215122837,19,8,199.6454021
DEV144451,critical,outdated,B,Team3,OK,77.76024316,4.842130529,15,4,788.6216429
DEV144452,warning,outdated,A,Team1,OK,2.786140547,4.633280515,9,4,262.5011444
DEV144453,good,outdated,A,Team3,CHECK,6.358624122,4.850161686,1,9,587.2739854
DEV144454,good,updated,B,Team3,OK,40.30259135,4.442920918,8,9,310.6422355
DEV144455,good,outdated,B,Team1,OK,63.3378185,3.656196697,1,8,253.3632955
DEV144456,critical,pending,A,Team3,CHECK,42.13028552,4.521128214,14,6,187.2269199
DEV144457,good,updated,B,Team1,FAIL,69.83330949,3.319376885,10,8,204.2849108
DEV144458,good,updated,B,Team2,CHECK,65.56819716,4.577624511,7,7,733.5441329
DEV144459,critical,pending,C,Team2,OK,25.06565614,3.713530653,1,5,564.7465638
DEV144460,warning,pending,C,Team3,FAIL,95.85327648,4.524592857,16,0,779.5879541
DEV144461,warning,pending,A,Team1,FAIL,66.39373698,4.917879028,12,7,421.012446
DEV144462,critical,updated,B,Team2,OK,55.72184136,3.691607167,5,0,283.4284163
DEV144463,good,outdated,A,Team3,CHECK,44.43329521,4.867322472,11,0,654.9067248
DEV144464,good,pending,A,Team2,CHECK,67.73639015,3.219157431,19,1,767.4103737
DEV144465,warning,pending,A,Team2,OK,93.12211926,4.599097616,16,3,719.2189371
DEV144466,critical,pending,C,Team1,FAIL,10.87089998,4.612749146,7,3,235.1644544
DEV144467,good,pending,C,Team2,CHECK,38.25452079,3.100489451,18,4,520.083619
DEV144468,critical,pending,C,Team2,FAIL,55.04956701,4.559712653,5,5,658.2251933
DEV144469,warning,pending,B,Team1,CHECK,37.54618493,3.165447872,14,1,711.0031645
DEV144470,good,updated,C,Team3,CHECK,41.1288047,3.512121159,14,4,438.5580579
DEV144471,critical,updated,A,Team1,CHECK,63.93872306,4.001351783,13,4,700.3360083
DEV144472,critical,outdated,A,Team1,OK,47.28152372,3.50187228,19,5,601.3719631
DEV144473,good,updated,B,Team2,CHECK,71.48296261,3.26190909,10,6,838.8825788
DEV144474,critical,outdated,A,Team2,CHECK,2.985362078,3.014528108,5,9,650.403015
DEV144475,good,outdated,B,Team3,FAIL,78.23082731,4.00988445,4,7,525.1788523
DEV144476,critical,pending,C,Team2,CHECK,53.08411851,3.255294535,8,4,827.0232664
DEV144477,critical,outdated,A,Team2,FAIL,46.70637144,3.638899541,12,4,857.4716817
DEV144478,good,updated,A,Team3,FAIL,0.562234246,3.86481915,12,0,662.696879
DEV144479,good,outdated,A,Team3,CHECK,0.823006878,3.113629746,15,7,356.4657163
DEV144480,warning,updated,B,Team3,FAIL,59.84015688,4.545882768,5,6,195.9121586
DEV144481,good,outdated,C,Team1,OK,22.52616083,3.952427139,6,3,404.6457133
DEV144482,critical,outdated,A,Team3,CHECK,83.62873486,4.14811022,16,6,156.4559916
DEV144483,good,pending,C,Team1,CHECK,13.56552745,4.284753438,4,8,324.8158047
DEV144484,critical,outdated,C,Team2,FAIL,20.77635923,3.364258297,2,5,769.8558704
DEV144485,warning,pending,B,Team2,FAIL,64.52072594,3.882604347,11,7,106.0472977
DEV144486,,outdated,C,Team2,CHECK,65.64785807,3.275567825,17,5,201.9618893
DEV144487,,outdated,B,Team3,FAIL,58.27333646,3.634451002,14,3,931.7936503
DEV144488,good,updated,B,Team2,FAIL,33.9655142,3.337847047,14,9,165.2241087
DEV144489,critical,outdated,C,Team3,FAIL,39.62142016,4.87323282,9,9,558.3205637
DEV144490,critical,outdated,A,Team3,FAIL,20.8140233,3.842500177,8,3,307.6385691
DEV144491,critical,pending,C,Team3,OK,93.61960848,3.642804038,6,1,403.4780462
DEV144492,warning,updated,B,Team1,CHECK,68.50381497,4.344444127,8,7,140.535657
DEV144493,good,outdated,C,Team2,FAIL,62.26722565,3.364089642,1,0,626.6776386
DEV144494,good,pending,B,Team1,OK,57.92275809,3.825887373,1,1,173.6244453
DEV144495,critical,updated,A,Team1,FAIL,22.84081051,3.171030425,2,3,735.5749362
DEV144496,good,outdated,C,Team1,FAIL,99.0639706,3.770218349,19,9,862.3970659
DEV144497,good,outdated,C,Team3,OK,70.38521619,3.576832412,16,8,495.5401667
DEV144498,good,updated,C,Team1,OK,91.57984456,3.604147216,15,0,415.4127211
DEV144499,good,outdated,A,Team2,OK,23.07489051,3.617324186,14,6,795.8646848
DEV144500,critical,outdated,C,Team1,FAIL,90.31940031,4.940281773,10,9,844.0825022
DEV144501,good,pending,B,Team3,OK,0.831475168,4.231730682,10,2,896.3134714
DEV144502,critical,outdated,A,Team1,CHECK,48.41922985,3.284394894,17,9,556.1863217
DEV144503,critical,updated,A,Team3,CHECK,31.30197704,3.872970174,2,5,817.167164
DEV144504,warning,pending,B,Team3,FAIL,13.16901578,4.296750534,11,6,390.1381705
DEV144505,critical,outdated,A,Team1,CHECK,4.720738994,3.528655133,2,6,518.124045
DEV144506,warning,pending,C,Team3,FAIL,4.463583967,3.170678596,3,9,925.323618
DEV144507,critical,updated,C,Team3,FAIL,2.91922648,3.01502257,3,7,734.6272678
DEV144508,good,updated,A,Team2,FAIL,28.39935655,4.441271987,3,9,388.7020913
DEV144509,good,updated,A,Team1,OK,25.73966694,3.472813757,12,5,423.014856
DEV144510,good,outdated,C,Team2,CHECK,54.65129258,3.061201474,12,4,753.1995371
DEV144511,warning,outdated,A,Team2,FAIL,11.34296164,3.052926197,16,5,171.2129082
DEV144512,good,updated,A,Team1,FAIL,40.50253243,4.744915264,15,8,419.8251542
DEV144513,warning,updated,A,Team2,CHECK,42.90488773,3.260216101,19,6,658.087781
DEV144514,good,pending,A,Team3,CHECK,90.47616525,4.54506152,10,2,219.5936953
DEV144515,warning,pending,A,Team3,CHECK,59.07686068,3.86674541,14,9,907.6348005
DEV144516,warning,outdated,C,Team1,CHECK,17.01222125,4.857420505,8,4,806.488302
DEV144517,good,pending,C,Team2,CHECK,21.58503539,4.447075123,10,5,265.4552536
DEV144518,good,pending,A,Team1,FAIL,23.97175598,4.701670802,12,0,612.953365
DEV144519,??,updated,B,Team3,OK,56.70783546,3.245866055,1,7,737.5944028
DEV144520,critical,updated,A,Team3,FAIL,56.82738048,4.278082968,14,6,623.3005984
DEV144521,critical,outdated,B,Team3,CHECK,73.14649496,4.856287947,16,4,516.9748722
DEV144522,critical,outdated,C,Team2,OK,41.33826451,3.35182201,19,6,828.0582127
DEV144523,good,outdated,B,Team3,OK,12.98161868,4.480088219,5,8,117.3993754
DEV144524,warning,pending,B,Team3,CHECK,98.12893757,4.676606667,11,4,299.1437584
DEV144525,good,updated,B,Team1,FAIL,44.29627196,3.052724245,9,8,106.4661698
DEV144526,good,updated,A,Team3,CHECK,22.17299737,4.935007197,15,9,599.4271108
DEV144527,good,outdated,A,Team2,FAIL,13.88333753,3.860903784,12,6,390.8021172
DEV144528,critical,outdated,A,Team1,CHECK,25.12750593,4.347463841,0,2,193.1201543
DEV144529,good,updated,C,Team2,CHECK,16.40261659,4.829355491,7,7,601.1985412
DEV144530,critical,outdated,A,Team1,CHECK,12.59932797,3.960670886,19,4,945.2554456
DEV144531,critical,outdated,A,Team2,FAIL,28.38129047,4.70335721,19,6,121.2222699
DEV144532,warning,outdated,B,Team1,OK,33.25854682,4.544113926,9,7,426.28113
DEV144533,warning,updated,B,Team1,OK,18.13488657,4.212085244,7,1,549.7990837
DEV144534,warning,updated,C,Team1,CHECK,38.97891031,3.502058565,5,2,880.9017931
DEV144535,warning,outdated,C,Team3,FAIL,82.36166838,3.026844564,18,7,405.6733171
DEV144536,critical,updated,A,Team2,CHECK,6.92923288,3.487052293,7,6,205.2073681
DEV144537,,pending,B,Team3,OK,41.33624459,3.676318423,11,4,211.9032847
DEV144538,good,outdated,C,Team3,CHECK,0.195137607,4.354529956,18,0,748.5201536
DEV144539,critical,updated,A,Team3,CHECK,10.32318249,3.081313162,13,7,528.1594948
DEV144540,warning,pending,B,Team2,FAIL,90.78896384,4.228221737,6,5,165.5484937
DEV144541,good,updated,B,Team1,FAIL,54.42440682,3.094057352,15,0,704.0353747
DEV144542,critical,updated,A,Team1,CHECK,14.19400366,4.6726222,0,4,992.2858506
DEV144543,warning,outdated,C,Team1,CHECK,56.24082603,4.650089446,6,6,963.979066
DEV144544,good,outdated,A,Team3,CHECK,49.46973525,4.113397807,18,5,619.2933008
DEV144545,critical,outdated,C,Team3,FAIL,48.28175139,4.024899096,5,2,797.2655125
DEV144546,critical,pending,C,Team3,FAIL,10.62174153,3.266895969,5,8,233.3766196
DEV144547,good,updated,B,Team2,OK,34.57114385,4.942604687,4,6,392.7476128
DEV144548,good,updated,B,Team1,FAIL,54.62947557,3.806662484,2,0,766.5578276
DEV144549,good,pending,C,Team3,CHECK,18.34508451,3.080644574,10,1,393.4949263
DEV144550,critical,outdated,A,Team3,OK,53.19061829,4.814102536,5,8,821.3893766
DEV144551,warning,updated,B,Team1,FAIL,75.40576653,4.343619015,3,4,117.2874998
DEV144552,warning,updated,A,Team3,FAIL,80.37951206,3.920031416,1,9,150.520703
DEV144553,good,outdated,B,Team2,CHECK,90.23551582,4.35277404,3,5,657.4386938
DEV144554,critical,outdated,B,Team1,FAIL,77.69172205,3.677640607,17,9,740.1321422
DEV144555,warning,outdated,A,Team3,OK,44.56929223,3.269790701,15,2,452.535362
DEV144556,critical,updated,A,Team1,OK,3.80530416,4.011969003,11,8,609.4600402
DEV144557,good,outdated,B,Team1,CHECK,61.56832908,3.231230123,1,5,274.5637964
DEV144558,critical,outdated,B,Team2,FAIL,80.63230279,4.009314666,15,8,906.9145877
DEV144559,warning,updated,A,Team1,CHECK,30.60671042,4.184056967,12,5,362.6723931
DEV144560,good,updated,A,Team2,CHECK,9.559612752,3.870464362,2,5,427.2346338
DEV144561,warning,updated,A,Team2,OK,68.59989559,4.174480762,7,3,729.9588195
DEV144562,critical,updated,A,***,CHECK,3.578452297,4.915312166,19,1,526.9004855
DEV144563,warning,updated,B,Team1,FAIL,9.279237992,4.750820335,5,3,913.89955
DEV144564,warning,pending,A,Team3,OK,30.17365522,3.707042638,7,2,491.6156373
DEV144565,good,outdated,C,Team1,CHECK,64.22210281,3.192592162,3,7,223.4230797
DEV144566,critical,outdated,C,Team3,FAIL,66.18243142,4.461310833,15,8,920.3759989
DEV144567,warning,outdated,B,Team2,FAIL,3.233404877,4.070549977,1,1,895.2495477
DEV144568,warning,outdated,C,Team1,OK,35.60780315,4.496250005,2,0,167.676
DEV144569,critical,pending,A,Team1,OK,0.749897333,3.569731862,8,0,255.2835219
DEV144570,critical,outdated,B,Team2,OK,83.37575696,3.418858789,19,5,924.6676138
DEV144571,critical,pending,B,Team3,CHECK,20.36727988,4.582469391,6,6,260.5365349
DEV144572,warning,updated,B,Team2,CHECK,6.1097993,4.161034156,11,6,288.8306747
DEV144573,critical,pending,B,Team1,FAIL,17.17619718,4.744342853,2,0,855.9449113
DEV144574,good,outdated,C,Team3,FAIL,41.62056714,4.267126711,5,5,730.6564552
DEV144575,warning,updated,A,Team1,FAIL,90.30875443,4.374767406,13,7,632.9902254
DEV144576,good,outdated,A,Team1,FAIL,10.90694817,3.20900942,16,7,296.4860661
DEV144577,warning,updated,B,Team2,FAIL,79.28141859,3.234378564,15,5,266.6975339
DEV144578,good,outdated,A,Team2,FAIL,80.29614554,3.901540464,15,1,581.7571919
DEV144579,critical,pending,C,Team3,OK,30.84324441,3.079322122,5,5,686.6030813
DEV144580,warning,pending,A,Team2,CHECK,73.95201091,4.563355257,15,4,283.9334215
DEV144581,good,pending,A,Team1,FAIL,89.68399018,3.085333487,19,1,511.8736787
DEV144582,good,pending,A,Team2,CHECK,25.08033235,3.095925743,0,2,190.9840564
DEV144583,good,updated,A,Team1,FAIL,91.61419462,4.999993934,7,2,133.0780107
DEV144584,good,updated,C,Team3,FAIL,67.45281781,4.491368558,6,0,952.8377399
DEV144585,warning,outdated,A,Team3,OK,84.27918736,3.600991824,5,2,947.7252791
DEV144586,critical,outdated,B,Team2,OK,46.46681794,4.56908721,12,4,927.56737
DEV144587,good,outdated,B,Team2,OK,65.93400146,4.27660333,13,8,162.1214851
DEV144588,warning,outdated,C,Team1,CHECK,3.786342628,4.229344841,2,1,686.0747168
DEV144589,warning,pending,B,Team2,OK,59.79073832,3.076306553,9,4,254.8568034
DEV144590,warning,pending,A,Team3,OK,15.46881266,4.836246598,13,0,937.4473804
DEV144591,warning,updated,B,Team1,FAIL,97.6861575,3.432190097,10,0,499.7148583
DEV144592,critical,pending,A,Team3,CHECK,47.08528101,4.628523268,13,9,404.4881424
DEV144593,good,outdated,B,Team3,CHECK,69.7432483,3.777060867,13,6,112.8765133
DEV144594,critical,updated,B,Team3,CHECK,95.09505512,3.425229638,7,8,939.8611218
DEV144595,critical,updated,C,Team3,CHECK,63.687341,4.599429752,8,8,723.8995001
DEV144596,warning,updated,B,Team1,FAIL,21.5911354,4.799774555,2,5,978.3729099
DEV144597,good,pending,C,Team1,FAIL,97.29948049,3.761104887,7,5,443.7200535
DEV144598,warning,pending,A,Team1,FAIL,66.52715021,3.860326347,13,0,970.3312473
DEV144599,good,pending,A,Team1,OK,25.9333693,4.762491014,5,7,446.9090346
DEV144600,good,outdated,A,Team3,OK,96.18427313,4.159955416,14,5,917.3843333
DEV144601,critical,updated,C,Team1,FAIL,62.64484729,4.656207455,6,8,376.4435239
DEV144602,warning,outdated,B,Team1,OK,62.41145027,4.473697596,15,7,703.2789715
DEV144603,critical,pending,C,Team3,FAIL,99.86009213,4.962802626,11,1,622.90885
DEV144604,warning,updated,C,Team1,OK,51.44696456,3.598285571,9,8,968.9548973
DEV144605,critical,updated,A,Team1,CHECK,54.46676253,3.592694066,0,0,788.0657589
DEV144606,warning,pending,B,Team3,FAIL,76.79302218,4.816841004,17,2,154.9001012
DEV144607,good,pending,C,Team3,FAIL,34.98827489,3.872318031,12,1,845.150929
DEV144608,warning,outdated,B,Team1,FAIL,58.93820177,4.116457376,1,6,782.1720794
DEV144609,good,outdated,A,Team1,OK,86.80252174,3.347786659,4,8,524.5695186
DEV144610,good,pending,B,Team2,OK,87.83350744,4.700178229,19,2,213.0303682
DEV144611,good,outdated,B,Team2,CHECK,82.58006408,4.579916337,13,0,963.6641675
DEV144612,warning,outdated,B,Team3,OK,55.89306516,3.773542747,6,8,826.9432198
DEV144613,good,pending,C,Team1,OK,87.34449041,4.534044617,4,7,862.8409509
DEV144614,warning,updated,B,Team3,FAIL,66.43721843,4.165922075,5,0,165.7223105
DEV144615,critical,outdated,A,Team2,FAIL,6.314323718,4.603212314,5,8,833.7819618
DEV144616,critical,updated,A,Team3,CHECK,11.33578675,4.406732671,1,0,194.6257559
DEV144617,critical,outdated,A,Team1,FAIL,23.74675875,3.020471288,0,9,548.6271759
DEV144618,critical,outdated,C,Team2,FAIL,59.55622758,4.45621047,15,6,366.3937293
DEV144619,warning,pending,B,Team1,CHECK,89.72313959,3.005243286,1,0,779.4435125
DEV144620,critical,pending,B,Team2,OK,36.62231931,4.684312446,4,8,894.0907611
DEV144621,warning,updated,B,Team1,OK,86.66885594,4.64201369,6,1,586.8687021
DEV144622,critical,pending,A,Team2,OK,54.512278,4.180002703,17,7,881.740296
DEV144623,warning,updated,C,Team2,CHECK,32.91303526,3.029811328,19,8,449.9235803
DEV144624,warning,updated,B,Team2,CHECK,0.563982105,3.431328836,10,0,513.9469133
DEV144625,warning,pending,C,Team3,CHECK,46.66262591,4.087304581,11,3,145.0716011
DEV144626,good,updated,C,Team3,FAIL,11.61894889,4.155787196,15,9,151.0598634
DEV144627,critical,outdated,A,Team2,OK,13.02768333,4.170366693,12,0,209.2177464
DEV144628,critical,updated,A,Team3,CHECK,42.18367373,4.524262213,4,4,731.3232356
DEV144629,good,updated,B,Team2,FAIL,5.595088394,4.666620369,1,9,967.6624681
DEV144630,warning,outdated,A,Team3,OK,61.94896917,3.681404042,3,6,218.753732
DEV144631,warning,pending,B,Team2,CHECK,18.00742629,3.539051108,19,6,400.353147
DEV144632,good,updated,B,Team3,CHECK,34.88113828,3.112124413,17,6,361.8142818
DEV144633,warning,outdated,C,Team2,CHECK,15.70038326,3.94695212,16,6,266.2911911
DEV144634,good,updated,B,Team1,OK,27.27199168,3.666123593,9,4,224.6558791
DEV144635,warning,updated,A,Team2,OK,23.38689327,4.058754562,13,9,795.4870101
DEV144636,good,outdated,B,Team3,FAIL,83.17321449,3.516512756,8,8,577.3106739
DEV144637,warning,updated,A,Team1,OK,79.43562737,3.824762684,9,7,146.9230839
DEV144638,warning,pending,A,Team2,CHECK,28.42950259,4.35234696,11,6,985.0496962
DEV144639,critical,pending,A,Team2,OK,60.53458272,3.653409552,13,6,346.7419333
DEV144640,warning,updated,B,Team1,CHECK,64.9690475,4.457599025,6,0,500.7624332
DEV144641,critical,pending,C,Team2,OK,48.9834711,3.502112695,9,3,489.5718242
DEV144642,good,pending,B,Team2,FAIL,40.66493062,3.473430538,7,1,447.948985
DEV144643,good,updated,A,Team1,FAIL,78.96998175,3.402486603,15,7,275.3752801
DEV144644,warning,outdated,B,Team3,OK,55.89435168,4.019549641,3,5,631.7134234
DEV144645,good,updated,B,Team1,CHECK,36.41639653,4.858995797,16,7,603.672752
DEV144646,good,outdated,A,Team2,CHECK,7.718799254,3.986789814,19,7,159.5719196
DEV144647,good,outdated,B,Team1,OK,46.56021659,3.220247405,13,6,354.4271701
DEV144648,critical,outdated,C,Team2,OK,21.52440803,4.500393617,12,4,937.2665171
DEV144649,warning,updated,C,Team1,OK,70.67529397,4.645308346,13,3,547.0280752
DEV144650,critical,pending,A,Team3,CHECK,51.5120393,4.470548813,7,9,703.115682
DEV144651,warning,outdated,A,Team2,OK,67.91793225,4.301203145,1,4,426.6870811
DEV144652,critical,updated,C,Team1,OK,94.40918456,4.946538632,15,6,651.981206
DEV144653,warning,updated,C,Team1,OK,88.55152199,4.034244994,7,5,578.5688683
DEV144654,warning,outdated,B,Team2,CHECK,18.22083842,4.266832653,7,8,998.9745641
DEV144655,warning,pending,B,Team1,OK,40.28051318,4.943845998,9,4,987.0811593
DEV144656,warning,outdated,B,Team3,FAIL,73.21227608,4.197588352,13,4,537.0358034
DEV144657,warning,pending,B,Team3,CHECK,6.421301721,3.729121845,14,0,667.9030549
DEV144658,warning,outdated,A,Team3,OK,70.08165344,4.841774911,13,0,876.1708097
DEV144659,warning,updated,A,Team1,OK,54.06908567,4.712953719,11,8,171.1877168
DEV144660,critical,pending,A,Team2,OK,56.34762755,4.7727363,8,9,553.103093
DEV144661,warning,pending,C,Team3,OK,31.98277188,3.736429632,2,3,734.8033912
DEV144662,warning,outdated,A,Team1,FAIL,31.57202311,3.826688259,13,8,438.751367
DEV144663,critical,outdated,A,Team1,CHECK,39.82654716,3.15824638,1,1,402.4335561
DEV144664,critical,updated,C,Team2,CHECK,72.95708923,4.922796797,8,4,391.2419494
DEV144665,critical,pending,A,Team3,FAIL,75.35815805,3.211566332,6,8,810.7975659
DEV144666,warning,updated,A,Team1,OK,19.29490043,4.230429788,6,5,786.7437518
DEV144667,critical,pending,B,Team3,OK,62.17224548,3.400856601,4,7,559.1533888
DEV144668,warning,outdated,A,Team2,OK,30.01434741,4.837632418,12,7,136.611871
DEV144669,critical,pending,C,Team3,CHECK,27.76555035,4.448051333,7,6,965.057854
DEV144670,good,pending,C,Team2,OK,41.01927075,4.806007381,17,6,458.589269
